_id,objectid,trail_id,trail_name,park_name_short,park_name,park_name_full,blaze_color_full,blaze_color_short,base_color,cap_color,dot_color,dash_color,image_link,mileage,track,track_num,difficulty,configuration,surface,service_road,globalid,trail_status,shape_length
36237,21493,HA2635, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.10062558,,,,<Null>,,,{8463E929-AB57-47CD-A242-112AC803EF12},Active,0.00188953326787658
36238,21494,HA2636, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.10888389,,,,<Null>,,,{C59C98A2-DC31-4BB6-9EBF-D339BDCEAB89},Active,0.00193410754031679
36239,21495,HA2637, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.10532588,,,,<Null>,,,{C1C9869B-08CE-494A-851E-11B8D48346A1},Active,0.00182245311221066
36240,21496,HA2638, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.14344105,,,,<Null>,,,{6CB6CFA2-0538-4155-8022-9E1A6FA65EE2},Active,0.0023749136833655
36241,21497,HA2781, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.07343767,,,,<Null>,,,{35345418-D42E-4AB7-A8E9-E6DDED1AF026},Closed,0.00128576306928153
36242,21498,HA2783, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.13185065,,,,<Null>,,,{A044FDA4-7F8B-4C44-8C4F-BA774DACD676},Active,0.00203512972996686
36243,21499,HA2840,Orange,HA,Hartwood Acres,Hartwood Acres,Orange,OR,Orange, , , ,https://apps.alleghenycounty.us/GIS/ORANGEbase.png,1.09146017,,,Moderate,Complete Loop,,,{DD633AC5-14B3-4102-A314-65B87E01F407},Active,0.0184880464711219
36244,21501,HA2843,Blue with White Dot,HA,Hartwood Acres,Hartwood Acres,Blue with White Dot,BL/WT Dot,Blue, ,White, ,https://apps.alleghenycounty.us/GIS/BLUEbase_WHITEdot.png,0.06735462,,,Easy,Connector Trail,,,{3422D1A0-85B2-4287-AC6E-CCBACA098545},Active,0.00100144104327749
36245,21502,HA17706,Paved Mansion Loop,HA,Hartwood Acres,Hartwood Acres,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.3831989,,,Easy,Connector Trail,Asphalt,Yes,{5851C14B-3D89-4074-B939-7A3414C860CC},Active,0.00612886152784559
36246,21503,HA17708,Gravel or Paved Trail/Road,HA,Hartwood Acres,Hartwood Acres,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.67573085,,,Easy-Moderate,Service Road,Reclaimed Asphalt,Yes,{249D3CCD-01C6-47F6-8A54-629F8A876405},Active,0.0118025241827202
36247,21504,HA2961, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.14154805,,,Easy,<Null>,,,{CC7796AA-37C5-4A23-92C6-84A088CF8007},Active,0.00215896728623138
36248,21505,HA2967, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.01793885,,,,<Null>,,,{D10C580C-BE72-44AE-B714-97650E3A2DEC},Active,0.000331736308204282
36249,21506,HA2968, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.11239917,,,,<Null>,,,{FE7482BC-AF35-47EC-A207-88461B38A48B},Active,0.0017293007663157
36250,21507,HA17722, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.39254394,,,,<Null>,,,{ECE84E3E-B468-4FD9-AA77-AF521A5854E7},Active,0.00614724353256907
36251,21508,HA6207, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.05093373,,,,<Null>,,,{5D2A4CDD-8D7B-4311-BCEB-6E176E17F2A2},Active,0.000773754728809728
36252,21509,HA17725,Paved Access to Yellow Trail,HA,Hartwood Acres,Hartwood Acres,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.03770723,,,Easy,Connector Trail,Asphalt,,{E59368E9-5F3E-4A72-BFA4-32F6DABDAE6E},Active,0.00063931530675735
36253,21510,HA862,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.03585876,,,Easy-Moderate,<Null>,,,{D0A947A8-A8B0-4718-99CE-49BCAAF111A2},Active,0.000610230626990626
36254,21511,HA863,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.02250896,,,Easy,<Null>,,,{B1A62ABF-A4EF-40E6-820E-F38101C8734E},Closed,0.000407555346820318
36255,21512,HA17728,Gravel or Paved Trail/Road,HA,Hartwood Acres,Hartwood Acres,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.13451173,,,Easy-Moderate,Connector Trail,Asphalt,Yes,{1919237A-4A1C-4C42-A9CA-96C5C71E8791},Active,0.00247424412429158
36256,21513,HA23963,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.04514706,,,Easy,<Null>,Dirt,,{6D7A6F5A-DC98-46A1-97BE-7F908BAC165A},Active,0.000761686102589299
36257,21514,HA25178,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.03489067,,,,<Null>,,,{CCC41746-4CE0-4EAA-81EC-F726750DE2D6},Active,0.0005650532492083
36258,21515,HA25179,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.0369866,,,,<Null>,,,{254A0C70-3CE7-493B-97A6-0D98A852F61E},Active,0.000697386894777331
36259,21516,HA2172, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.10054242,,,Easy-Moderate,<Null>,,,{8C43BCE0-E441-424E-8FA8-6EAE7992BE70},Active,0.00173984127052573
36260,21517,HA25182,Blue Loop,HA,Hartwood Acres,Hartwood Acres,Blue,BL,Blue, , , ,https://apps.alleghenycounty.us/GIS/BLUEbase.png,1.4045808,,,Easy,Complete Loop,,,{6E8394B9-364F-4AC8-ABD7-542094685CF8},Active,0.0240602907366708
36261,21518,HA25754,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.14358786,,,Easy-Moderate,<Null>,Dirt,,{401D5CEF-8BC6-4A32-8688-4FD360A58A7C},Active,0.00249798880887659
36262,21519,HA25755,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.08548941,,,Easy,<Null>,Dirt,,{46D51E99-236F-4616-BCCC-3E045166C72B},Active,0.00158176866246681
36263,21520,HA25759,Blue Access East,HA,Hartwood Acres,Hartwood Acres,Blue,BL,Blue,,,,https://apps.alleghenycounty.us/GIS/BLUEbase.png,0.11797888,,,Easy-Moderate,Connector Trail,Dirt,,{AB71C1BA-1625-4C75-8E71-1719C255C757},Active,0.00219071315557195
36264,21521,HA25760,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.12595931,,,Easy,<Null>,Dirt,,{59F05CAC-1090-4E75-98A9-C98D9CA7E5F4},Active,0.00232071468806681
36265,21522,HA25761,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.01869754,,,,<Null>,,,{822F7BA5-9A1C-48A2-A333-27D75AC22F25},Active,0.000299906715182269
36266,21523,HA27573,Hartwood Mansion Sidewalk,HA,Hartwood Acres,Hartwood Acres,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.11591917,,,Easy-Moderate,Access Trail,Concrete,No,{76EE177D-70CE-4CC3-980E-0225A0A9FCB8},Active,0.00181690320082124
36267,21524,HA29592,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.02050788,,,Easy,<Null>,Dirt,No,{1AEA1F9A-7F90-434B-89C1-8EFCD107D340},Active,0.000304892227045701
36268,21525,HA29595,Old Blue,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,, , , ,<Null>,0.10348443,,,Easy,<Null>,Dirt,,{63DEE686-A888-4867-B1BE-4A81A76E395B},Closed,0.0018046005681033
36269,21526,HA29992,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.04656429,,,Easy,<Null>,Dirt,No,{30B05A5A-9BF2-4D2C-AB84-0E42797C31B3},Active,0.000794478533310236
36270,21527,HA29993,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.08543123,,,,<Null>,Dirt,No,{3712E94F-7B30-4746-9F86-A162D31C781B},Active,0.00145764546130292
36271,21528,HA29994, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.1718647,,,,<Null>,,,{CDF9AF63-8A55-40C2-8E89-9255C015B83F},Active,0.0030628530185371
36272,21529,HA29997,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.01790527,,,,<Null>,Dirt,No,{F0DF9CC2-0750-4171-B780-6C4D0A5174D4},Active,0.000282139316461342
36273,21530,HA29998,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.06073481,,,Easy,<Null>,Dirt,No,{A32BFB04-0D33-4935-AD6D-A335A39CD182},Active,0.00114336236374454
36274,21531,HA29999, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.07499879,,,,<Null>,,,{E567FF12-38A6-4093-8C73-AB5C59D32DDF},Active,0.00138797791006077
36275,21532,HA30002,,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.01599526,,,,<Null>,Dirt,No,{695DB55C-D158-4C19-B4F7-A65CBC110FBF},Active,0.00026479711448618
36276,21533,HA30003,Old Blue,HA,Hartwood Acres,Hartwood Acres,,,, , , ,,0.01876183,,,Easy,<Null>,Dirt,,{938E3633-690E-46CB-AB23-43271B460DEF},Active,0.00027839609005986
36277,21534,HA31593,Gravel or Paved Trail/Road,HA,Hartwood Acres,Hartwood Acres,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.82892606,,,Easy-Moderate,Connector Trail,Asphalt,Yes,{DB044033-995E-4D53-9FFA-8AC980436D8E},Active,0.0139349172430725
36278,21535,HA31595,Gravel or Paved Trail/Road,HA,Hartwood Acres,Hartwood Acres,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.37221665,,,Easy,Connector Trail,Asphalt,Yes,{4E70A375-B60F-4A88-A248-455D05F62D65},Active,0.00577273453214927
36279,21536,HA31596,Gravel or Paved Trail/Road,HA,Hartwood Acres,Hartwood Acres,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.07880735,,,Easy,Connector Trail,Asphalt,Yes,{ACE6D1D8-F5D0-4238-B29F-48E1333CF2B4},Active,0.00132252465309162
36280,21537,HA31598,Gravel or Paved Trail/Road,HA,Hartwood Acres,Hartwood Acres,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.5541933,,,Moderate,Connector Trail,Asphalt,Yes,{A757A4CB-7FE7-4F6A-815A-9175855296A8},Active,0.0100736453969824
36281,21538,HA31599,Gravel or Paved Trail/Road,HA,Hartwood Acres,Hartwood Acres,Gravel or Paved Trail/Road,GY,Gray, , , ,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.1395951,,,Easy,Connector Trail,Asphalt,Yes,{0381E2C3-2A0F-4469-AA19-C4ABF3C2707A},Active,0.00222590307910522
36282,21539,HA42486,Decommissioned Red,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,,,,,<Null>,0.10019894,,,Easy,<Null>,Dirt,No,{16297467-7850-4935-BEAD-CFFCF5F3E4F6},Active,0.00176532044823771
36283,21540,HA42496, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.00668037,,,,<Null>,Dirt,No,{F24F9E26-7402-4059-B7D5-7AACF11D2289},Active,0.000114251378196816
36284,21541,HA42497, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.01618993,,,Easy,<Null>,Dirt,No,{2BC2B9A0-7411-4691-ADD9-334D990E4C26},Active,0.000299219209540622
36285,21542,HA42513,Red w White Dot Decommissioned,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.09292492,,,,<Null>,,,{157D49B5-1904-4388-9FB2-EE5FC82587AD},Closed,0.00168727580486074
36286,21543,HA42552, ,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,,,,,<Null>,0.29715421,,,Moderate,<Null>,Dirt,No,{2D7E714D-8ADE-422D-811A-96BC51C7335D},Active,0.00469524110872583
36287,21544,HA42553,Purple,HA,Hartwood Acres,Hartwood Acres,Purple,PL,Purple,,,,https://apps.alleghenycounty.us/GIS/PURPLEbase.png,2.24751276,,,Moderate-Difficult,Point to Point,Dirt,,{D20FEDB6-2B8C-49FB-AD59-A3BDF701BB30},Active,0.0367255340374321
36288,21545,HA42948, ,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,,,,,<Null>,0.12682694,,,Easy,<Null>,Dirt,No,{79675327-8335-4603-9FA5-79D327997C1D},Active,0.0019458820656999
36289,21546,HA42951, ,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,,,,,<Null>,0.28988922,,,Moderate,<Null>,Dirt,No,{33E5AA43-F9F1-45C4-A1A6-47D0AE6DD8C6},Active,0.00504072085939382
36290,21547,HA42505, ,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,,,,,<Null>,0.13219888,,,Moderate,<Null>,Dirt,No,{A504B8D9-2618-4CD5-8495-7D04B83EFB09},Active,0.00213861018770167
36291,21548,HA42959, ,HA,Hartwood Acres,Hartwood Acres,,,,,,,,0.03503418,,,Easy,<Null>,Dirt,No,{310699F8-7086-4EB8-B342-8D2E345F8543},Active,0.000642612045903369
36292,21549,HA42962, ,HA,Hartwood Acres,Hartwood Acres,<Null>,<Null>,,,,,<Null>,0.30437551,,,Moderate,<Null>,Dirt,No,{7C7304E3-842B-4B46-8B4D-00458C12AB4E},Active,0.00513876760476834
36293,21550,HA42964,Green,HA,Hartwood Acres,Hartwood Acres,Green,GN,Green,,,,https://apps.alleghenycounty.us/GIS/GREENbase.png,1.81621712,,,Moderate-Difficult,Complete Loop,,,{3DB4891B-407D-41B9-B559-6159D4D87083},Active,0.0300995754031725
36294,21551,HA42965,Red with White Dot,HA,Hartwood Acres,Hartwood Acres,Red with White Dot,RD/WT Dot,Red,,White,,https://apps.alleghenycounty.us/GIS/Redbase_WHITEdot.png,0.19964163,,,Easy-Moderate,Connector Trail,Dirt,No,{46080140-AC8F-4372-A215-2786687C0BC8},Active,0.00329107495804021
36295,21552,HA295,Yellow,HA,Hartwood Acres,Hartwood Acres,Yellow,YL,Yellow, , , ,https://apps.alleghenycounty.us/GIS/YELLOWbase.png,0.77879806,,,Easy-Moderate,Complete Loop,,No,{07C91277-4C6C-4A20-A9FF-7C3C76F84D85},Active,0.0126024379789571
36296,21553,HA42534,Red,HA,Hartwood Acres,Hartwood Acres,Red,RD,Red,,,,https://apps.alleghenycounty.us/GIS/REDbase.png,1.38185575,,,Moderate-Difficult,Point to Point,Dirt,,{368D89EE-F716-461A-B920-38A6F9D1264A},Active,0.0225626597737798
36297,21555,RH2653,Farm Trail,RH,Round Hill,Round Hill,Gravel or Paved Trail/Road,GY,Gray,,,,https://apps.alleghenycounty.us/GIS/GRAYbase.png,0.36072345,,,Easy,Complete Loop,,,{BFC40834-96DE-49E1-8D25-6B100894DD44},Active,0.00660273101132514
36298,21556,DL49951,Purple with Black Dot,DL,Deer Lakes,Deer Lakes,Purple with Black Dot,PL/BK Dot,Purple,,Black,,https://apps.alleghenycounty.us/GIS/PURPLEbase_BLACKdot.png,0.2504593,,,Easy-Moderate,Access Trail,Dirt,No,{AF48583A-6E0D-459E-A3AC-0FC0FB85CFF5},Active,0.00413792127446159
36299,21557,DL49952,Disk Golf Course Trail,DL,Deer Lakes,Deer Lakes,,,,,,,,0.18764668,,,,<Null>,Dirt,No,{FDBDAE6D-C020-4337-BCB6-70993D5F3DC1},Active,0.00297453615277635
36300,21558,DL49954, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.02570351,,,Easy-Moderate,<Null>,Dirt,No,{87DFAD92-042B-45BC-BF55-EA6CBD3D9859},Closed,0.000427506080595979
36301,21559,DL2471, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.38700996,,,,<Null>,,,{E98F0183-FCC1-40F2-91BE-DE928B56F08C},Active,0.00663660398577079
36302,21560,DL2472, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.1076682,,,,<Null>,,,{E523DCDF-89D1-431E-8316-DE2E51097B3E},Active,0.00172029633215339
36303,21561,DL2473, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.46973454,,,,<Null>,,,{4F820AF0-B576-4BC6-961B-00C839B6EA2C},Active,0.00785912804583507
36304,21562,DL2476, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.01832677,,,,<Null>,,,{5989B7D0-D409-4B63-8AA4-83645C06FC87},Active,0.00029750039214167
36305,21563,DL2477, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.07562569,,,,<Null>,,,{8E932042-7D8F-4E49-8B4A-E2178CFDD071},Active,0.00113178340755652
36306,21564,DL2478, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.03867593,,,,<Null>,,,{87857F82-6752-45FC-8F7C-D300CB901D3F},Active,0.00069724278980847
36307,21565,DL2479, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.06109338,,,,<Null>,,,{8E7FB3D9-123D-4E1F-A464-FCD8FCC61BA6},Active,0.000899352384887514
36308,21566,DL2481, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.00554255,,,,<Null>,,,{85F761EE-0D5F-46C7-B017-F6BCF0E39778},Active,0.000104172388891282
36309,21567,DL2482, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.05936905,,,,<Null>,,,{631776E6-AC58-487D-A3D5-AF67AE124651},Active,0.000889751451834417
36310,21568,DL2484, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.03913442,,,,<Null>,,,{34FBB698-3071-4D7A-B1F0-51B47F05D6C9},Active,0.000618131669483598
36311,21569,DL2485, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.01874605,,,,<Null>,,,{D049CEA9-B078-4FD2-9C09-48E43F4F863C},Active,0.000350439316217479
36312,21570,DL2486, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.07083977,,,,<Null>,,,{300C7067-FD84-4EB6-9407-804BEED3D5F7},Active,0.00117923887472125
36313,21571,DL2487, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.30345459,,,,<Null>,,,{23CA8001-A80D-475B-8E77-3F3E75644DC7},Active,0.00478656646824583
36314,21572,DL2488, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.04392858,,,,<Null>,,,{4DE99DF8-748B-4FDD-88F8-340AD82EB97A},Active,0.000728262169637428
36315,21573,DL2489, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.16477244,,,,<Null>,,,{D8A15EA8-16AB-40EB-8FE9-D1608A587183},Active,0.00283026971213596
36316,21574,DL2490, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.0587049,,,,<Null>,,,{C2A1C1AC-8A15-4356-88DE-189F71238ACD},Active,0.000992250545471868
36317,21575,DL2491, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.05014798,,,,<Null>,,,{05B32E89-B41C-4FED-BD9C-53444D259496},Active,0.000762526673861498
36318,21576,DL2492, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.11023898,,,,<Null>,,,{D20A7B14-FE91-461A-8B79-AF17AAC34C25},Active,0.00200115609668512
36319,21577,DL2493, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.07775759,,,,<Null>,,,{0222FBA5-DAEC-4C19-BAE8-913E0FD5C7D2},Active,0.00127827076243075
36320,21578,DL2494, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.03884415,,,,<Null>,,,{AB0041EB-268F-493F-A6C9-84D3FA37400B},Active,0.000621112993816011
36321,21579,DL2496, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.05642841,,,,<Null>,,,{7500ED29-6961-4D26-9121-546B00DAF400},Active,0.000939505991020814
36322,21580,DL2497, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.03480277,,,,<Null>,,,{0511C059-4453-4897-A66A-255C4D4019B6},Active,0.000549664935748906
36323,21581,DL2498, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.02374427,,,,<Null>,,,{C5ED2189-D9A6-4CE5-9BD1-8A6053E41440},Active,0.000386929588526967
36324,21582,DL2499, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.01428772,,,,<Null>,,,{CDB49FA5-BF99-4CC6-8276-B5DD28F1C2B8},Active,0.000217112326756701
36325,21583,DL2500, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.00882085,,,,<Null>,,,{A66FE2FE-6C06-4EED-B07F-00C9FD557CAD},Active,0.000165551641940773
36326,21584,DL2501, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.04687364,,,,<Null>,,,{FE462FBC-6B97-4AD2-A212-8ACB2E717EB9},Active,0.000781036065198679
36327,21585,DL2502, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.01006631,,,,<Null>,,,{524BB0B5-5D0C-43B0-811E-94C3FFD1AA8B},Active,0.000188314158325274
36328,21586,DL2503, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.12174282,,,,<Null>,,,{4325970D-5BAE-4461-AE2F-D593960CE47F},Active,0.00226079306439906
36329,21587,DL2504, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.03541337,,,,<Null>,,,{668ECB35-1A2C-4C8C-A16A-9E45EF9F9CE7},Active,0.000628859520947574
36330,21588,DL2505, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.00525771,,,,<Null>,,,{65EEE4C7-B8B8-41EF-93E8-FB27EEB235C1},Active,9.08986239078302e-05
36331,21589,DL2506, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.02466259,,,,<Null>,,,{892BCB39-C179-4D80-BE40-CA23CE3DB804},Active,0.000467743064330924
36332,21590,DL2508, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.01424235,,,,<Null>,,,{7E1830C6-E40E-4C25-A959-721E24262894},Active,0.000225524255962062
36333,21591,DL2509, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.04894486,,,,<Null>,,,{A673A1C9-FE58-43E7-AF83-D266666CB568},Active,0.000918791068941609
36334,21592,DL2510, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.04678533,,,,<Null>,,,{1656FD48-59D0-4E97-BB4B-1953EE81D1D1},Active,0.000867021420503881
36335,21593,DL2511, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.03320849,,,,<Null>,,,{D3C598C6-1D63-40FE-94BD-5AA0ED55C61C},Active,0.000510307191230508
36336,21594,DL2512, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.09527354,,,,<Null>,,,{F6B1D297-BF22-4763-9697-62BCBEF49DDF},Active,0.00145628320906842
36337,21595,DL12746, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.0364774,,,,<Null>,,,{28C7FEF5-ECCE-47E7-8214-DD89EAB57DE1},Closed,0.000577596972084419
36338,21596,DL2516, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.07375696,,,,<Null>,,,{E4BC817F-D154-4C64-B779-CF2881ED126A},Active,0.00118046269676007
36339,21597,DL2517, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.27202572,,,,<Null>,,,{CE4471D1-1C0A-4233-9C34-DC7DCF6A4390},Active,0.00484304887548811
36340,21598,DL2518, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.02921947,,,,<Null>,,,{25BD0C20-5518-44A1-BBCE-BD6B14A85D3B},Active,0.000535036745808538
36341,21599,DL2600, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.07213923,,,,<Null>,,,{B9C4520C-E564-4995-9604-48262ACAE80A},Active,0.00121659796234935
36342,21600,DL2602, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.02188959,,,,<Null>,,,{C3A8DD03-C0B3-4CD2-8E9A-CC022567EFD8},Active,0.00032033411517889
36343,21601,DL2604, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.07010329,,,,<Null>,,,{AE3D9410-D43F-43D1-ACA8-C0C9F6B60DEF},Active,0.00119369866209255
36344,21602,DL2606, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.02558609,,,,<Null>,,,{093750BF-C6F0-48F0-81A4-333C0F9BFB07},Active,0.000484055121966668
36345,21603,DL2762, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.07904849,,,,<Null>,,,{C8452C1E-CAD3-4066-8552-2AF1D3029D2B},Active,0.00128427370292761
36346,21604,DL2763, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.06425982,,,,<Null>,,,{AADB27D8-657F-49F2-8699-75F6C05A9ABC},Active,0.00107387094800436
36347,21605,DL50585, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.17040374,,,,,,,{C406AD73-8FD6-4EB5-B8C1-0A0675C5534D},Active,0.00272181510687251
36348,21606,DL2765, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.58542953,,,,<Null>,,,{68F0A91A-3086-4000-85BC-7787E816A76B},Active,0.00919401320541868
36349,21607,DL12811, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.34135338,,,,<Null>,,,{F0CB594B-85C3-40FD-9606-EA182E29E177},Active,0.00566944366284125
36350,21608,DL2767, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.15723508,,,,<Null>,,,{2579234B-AE9D-49B0-9AEC-0A6C01BBEFD9},Active,0.00254059171447102
36351,21609,DL2770, ,DL,Deer Lakes,Deer Lakes,,,,,,,,0.76584439,,,,<Null>,,,{40BC61CB-3567-4A26-AA6F-0F2505066E5C},Active,0.0133317856559255
36352,21610,DL12820,Decommisioned Purple with White Dot,DL,Deer Lakes,Deer Lakes,,,,,,,,0.05426911,,,Easy-Moderate,<Null>,Dirt,,{AB024EDE-7496-4FB8-9A17-01DBBB5BB417},Closed,0.000821103554318915
36353,21611,DL2821,Yellow with Purple Dot,DL,Deer Lakes,Deer Lakes,Yellow with Purple Dot,YL/PL Dot,Yellow, ,Purple, ,https://apps.alleghenycounty.us/GIS/YELLOWbase_PURPLEdot.png,0.10630254,,,Easy-Moderate,Connector Trail,,,{773FD7BB-EECD-4B77-9E45-205F1844D9F9},Active,0.00177314622640896
36354,21612,DL2822,Yellow with Black Dot,DL,Deer Lakes,Deer Lakes,Yellow with Black Dot,YL/BK Dot,Yellow, ,Black, ,https://apps.alleghenycounty.us/GIS/YELLOWbase_BLACKdot.png,0.24963805,,,Moderate,Connector Trail,,,{34F57FEC-60BD-4D56-B8E2-452DD10B7619},Active,0.00415972546266179
36355,21613,DL2823,Yellow,DL,Deer Lakes,Deer Lakes,Yellow,YL,Yellow, , , ,https://apps.alleghenycounty.us/GIS/YELLOWbase.png,1.27116279,,,Easy-Moderate,Complete Loop,,,{15C2C9C3-D127-4932-9E42-87AEC1AF0F15},Active,0.0211088688592027
36356,21614,DL12824,Orange with Blue Dot,DL,Deer Lakes,Deer Lakes,Orange with Blue Dot,OR/BL Dot,Orange,,Blue,,https://apps.alleghenycounty.us/GIS/ORANGEbase_BLUEdot.png,0.14434955,,,Easy-Moderate,Connector Trail,Dirt,No,{0FBCC4EB-A38D-45E1-8CAC-30A2F4A8C63E},Active,0.00240466987761949
36357,21615,DL2826,Green with Blue Dot,DL,Deer Lakes,Deer Lakes,Green with Blue Dot,GN/BL Dot,Green, ,Blue, ,https://apps.alleghenycounty.us/GIS/GREENbase_BLUEdot.png,0.02859166,,,Easy,Access Trail,,,{B472E8C6-3F88-4B87-AD81-626633B76212},Active,0.000539521306177317
